hotel_name,area,city,price,score,reviews,hotel_loc_score,staff_score,wifi_score,clean_score,non_smoking,business_center,free_parking,front_desk_24_7,laundry,shuttle
Sheraton Tel Aviv Hotel,Tel Aviv City-Centre,Tel Aviv,469,7.9,"[<span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",9.1,8.2,7.5,8.6,True,True,False,True,True,False
Alberto by Isrotel Design,Neve Tzedek,Tel Aviv,273,,[],,,,,False,False,False,True,False,False
"The Jaffa, a Luxury Collection Hotel, Tel Aviv",Jaffa,Tel Aviv,830,8.6,"[<span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>]",9.1,8.9,9.6,9.1,True,False,False,True,False,False
Dizengoff Inn Apartments,Tel Aviv City-Centre,Tel Aviv,119,8.3,"[<span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Free WiFi <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Free WiFi <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Free WiFi <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>]",9.4,8.9,10.0,8.3,True,False,False,False,False,False
The Setai Tel Aviv,Jaffa,Tel Aviv,479,9.0,"[<span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",9.3,9.1,8.9,9.3,True,True,False,True,False,False
"Crowne Plaza Tel Aviv City Center, an IHG Hotel",Tel Aviv City-Centre,Tel Aviv,264,8.7,"[<span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",9.0,9.0,9.0,9.2,True,False,False,True,True,False
Shalom Hotel & Relax - an Atlas Boutique Hotel,Tel Aviv City-Centre,Tel Aviv,242,9.1,"[<span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Staff <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Staff <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Staff <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",9.3,9.7,9.4,9.4,True,False,False,True,True,True
Prima City Hotel,Tel Aviv City-Centre,Tel Aviv,166,8.2,"[<span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",9.3,8.7,8.2,8.4,True,False,False,True,True,False
David InterContinental Tel Aviv ,Neve Tzedek,Tel Aviv,435,7.8,"[<span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_down_bold"" fill=""#A30000"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 66.3a8 8 0 0 0-11.4 0L72 84.7V24a8 8 0 0 0-16 0v60.7L37.7 66.3a8 8 0 0 0-11.4 11.4L64 115.3l37.7-37.6a8 8 0 0 0 0-11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_down_bold"" fill=""#A30000"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 66.3a8 8 0 0 0-11.4 0L72 84.7V24a8 8 0 0 0-16 0v60.7L37.7 66.3a8 8 0 0 0-11.4 11.4L64 115.3l37.7-37.6a8 8 0 0 0 0-11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_down_bold"" fill=""#A30000"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 66.3a8 8 0 0 0-11.4 0L72 84.7V24a8 8 0 0 0-16 0v60.7L37.7 66.3a8 8 0 0 0-11.4 11.4L64 115.3l37.7-37.6a8 8 0 0 0 0-11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",8.8,8.2,7.8,8.3,True,True,False,True,True,False
Arbel Suites Hotel,Tel Aviv City-Centre,Tel Aviv,218,9.1,"[<span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Staff <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Staff <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Staff <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",9.5,9.6,9.2,9.4,True,False,False,True,True,False
Orchid Tel Aviv,Tel Aviv City-Centre,Tel Aviv,254,7.4,"[<span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money</span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",9.0,7.9,7.8,7.7,True,False,False,True,True,False
Florentin House,Florentin,Tel Aviv,122,9.1,"[<span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>, <span class=""c-score-bar__title"">Staff</span>, <span class=""c-score-bar__title"">Location</span>, <span class=""c-score-bar__title"">Cleanliness</span>, <span class=""c-score-bar__title"">Value for money <svg aria-hidden=""true"" class=""bk-icon -iconset-arrow_up_bold"" fill=""#006607"" focusable=""false"" height=""14"" role=""presentation"" viewbox=""0 0 128 128"" width=""14""><path d=""M101.7 61.7a8 8 0 0 1-11.4 0L72 43.3V104a8 8 0 0 1-16 0V43.3L37.7 61.7a8 8 0 0 1-11.4-11.4L64 12.7l37.7 37.6a8 8 0 0 1 0 11.4z""></path></svg></span>, <span class=""c-score-bar__title"">Comfort</span>, <span class=""c-score-bar__title"">Facilities</span>, <span class=""c-score-bar__title"">Free WiFi</span>]",9.4,9.4,9.2,9.4,True,False,False,True,False,False
